



















0,1874,0,152,19,609,96,0,3,0,3,0,3.6087
0,1874,0,155,17,612,96,0,3,-1,3,-0.3,19.2164
0,1874,0,158,17,615,95,0,3,-0.9,3,-0.47,14.8028
0,1874,0,161,17.19,618,95.507,1,3,-0.91,3,-0.723,4.71619
0,1874,0,164,15,621,94,0,3,-0.91,3,-0.723,18.5452
0,1874,0,167,14,624,93,0,3,-0.91,3,-0.723,18.538
0,1874,0,170,13,627,39,0,3,-0.919,3,-0.9507,4.02723
0,1874,0,173,11,630,37,0,3,-1.0271,3,-1.25563,16.6709
0,1874,0,176,11,633,34,0,3,-1.02439,3,-1.43007,15.7057
0,1874,0,179,10.078,636,29.5129,1,3,-0.921951,3,-1.48706,2.12352
0,1874,0,182,9,639,27,0,3,-0.921951,3,-1.48706,17.7889
0,1874,0,185,8,642,25,0,3,-0.921951,3,-1.48706,18.3677
0,1874,0,188,7.07024,645,19.9005,1,3,-0.929756,3,-1.63835,2.49344
0,1874,0,191,6,648,17,0,3,-0.929756,3,-1.63835,18.8038
0,1874,0,194,5,651,15,0,3,-0.929756,3,-1.63835,17.5241
0,1874,0,197,4.06322,654,10.8492,1,3,-0.93678,3,-1.77452,4.15701
0,1874,0,200,2,657,7,0,3,-0.93678,3,-1.77452,21.3481
0,1874,0,203,0,660,5,0,3,-0.93678,3,-1.77452,19.2987
0,1874,0,206,0,663,2,0,3,-0.943102,3,-1.89707,5.77971
0,1874,0,209,0,666,0,0,3,-1.04879,3,-2.10736,20.9141
0,1874,0,212,0,669,0,0,3,-1.04391,3,-2.19662,20.4091
0,1874,0,215,0,672,9,0,3,-0.939522,3,-2.17696,5.85004
0,1874,0,218,0,675,6,0,3,-0.945569,3,-2.25927,20.4067
0,1874,0,221,0,678,3,0,3,-1.05101,3,-2.43334,20.6461
0,1874,0,224,0,681,0,0,3,-1.04591,3,-2.49001,7.21757
0,1874,0,227,0,684,0,0,3,-0.94132,3,-2.441,17.9028
0,1874,0,230,0,687,0,0,3,-0.947188,3,-2.4969,19.0937
0,1874,0,233,0,690,0,0,3,-1.05247,3,-2.64721,7.28036
0,1874,0,236,0,693,0,0,3,-1.04722,3,-2.68249,19.6119
0,1874,0,239,0,696,0,0,3,-0.9425,3,-2.61424,16.1201
0,1874,0,242,0,699,0,0,3,-0.94825,3,-2.65282,6.64226
0,1874,0,245,0,702,0,0,3,-1.05343,3,-2.78754,18.1201

0,1909,0,251,397,708,581,0,3,0,3,0,8.60949
0,1909,0,254,401,711,582,0,3,2,3,0.3,20.3905
0,1909,0,257,401,714,588,0,3,2,3,0.3,19.4999
0,1909,0,260,401,717,590,0,3,2,3,0.3,8.79745
0,1909,0,263,401,720,593,0,3,2,3,0.3,19.3272
0,1909,0,266,401,723,593,0,3,2,3,0.3,21.3188
0,1909,0,269,402,726,593,0,3,2,3,0.3,8.71719
0,1909,0,272,0,729,0,0,3,2,3,0.3,21.1657
0,1909,0,275,0,732,0,0,3,2,3,0.3,22.7825
0,1909,0,278,0,735,0,0,3,2,3,0.3,10.0541
0,1909,0,281,0,738,0,0,3,2,3,0.3,22.0541
0,1909,0,284,0,741,0,0,3,2,3,0.3,23.2866
0,1909,0,287,0,744,0,0,3,2,3,0.3,10.1327
0,1909,0,290,0,747,0,0,3,2,3,0.3,21.7716
0,1909,0,293,0,750,0,0,3,2,3,0.3,22.2971
0,1909,0,296,0,753,0,0,3,2,3,0.3,12.1451
0,1909,0,299,0,756,0,0,3,2,3,0.3,22.6833
0,1909,0,302,0,759,0,0,3,2,3,0.3,22.4493
0,1909,0,305,0,762,0,0,3,2,3,0.3,12.5046
0,1909,0,308,0,765,0,0,3,2,3,0.3,21.5131
0,1909,0,311,0,768,0,0,3,2,3,0.3,17.7145
0,1909,0,314,0,771,0,0,3,2,3,0.3,9.70579
0,1909,0,317,0,774,0,0,3,2,3,0.3,22.5315
0,1909,0,320,0,777,0,0,3,2,3,0.3,22.3887
0,1909,0,323,0,780,0,0,3,2,3,0.3,12.4535
0,1909,0,326,0,783,0,0,3,2,3,0.3,22.7651
0,1909,0,329,0,786,0,0,3,2,3,0.3,21.1953
0,1909,0,332,0,789,0,0,3,2,3,0.3,11.3754
0,1909,0,335,0,792,0,0,3,2,3,0.3,23.4619


























































































































































































































