0.999137,13868
0.999514,9404
0.999613,8914
0.999674,8510
0.999709,8169
0.999732,7870
0.999746,7606
0.999757,7406
0.999762,7319
0.999765,7241
0.999767,7165
0.999769,7095
0.999771,7026
0.999774,6973
0.999778,6945
0.999782,6902
0.999786,6857
0.99979,6759
0.999795,6684
0.999799,6633
0.999803,6591
0.999803,6591
0.999803,6591
0.999803,6591
0.999803,6591
0.999804,6591
0.999807,6590
0.999811,6590
0.999816,6590
0.99982,6589
0.999826,6583
0.999833,6568
0.999842,6519
0.999852,6450
0.999861,6302
0.999871,6053
0.999881,5754
0.999889,5509
0.999897,5275
0.999906,4980
0.999913,4673
0.999919,4335
0.999925,3980
0.99993,3676
0.999935,3352
0.999939,3008
0.999943,2690
0.999947,2387
0.999951,2149
0.999953,1920
0.999957,1728
0.99996,1570
0.999964,1432
0.999969,1340
0.999973,1269
0.999976,1210
0.999977,1148
0.999979,1076
0.999982,984
0.999985,924
0.999988,857
0.999991,774
0.999993,679
0.999994,556
0.999995,500
0.999995,457
0.999996,418
0.999996,366
0.999996,295
0.999996,217
0.999997,127
0.999997,19
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,5
0.999997,4
0.999997,3
0.999997,3
0.999997,2
0.999997,2
0.999997,2
0.999997,2
0.999997,8
0.999997,13
0.999996,83
0.999996,83
0.999996,83
0.999996,83
0.999996,83
0.999996,84
0.999996,92
0.999996,97
0.999996,101
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,105
0.999996,104
0.999996,103
0.999996,100
0.999996,98
0.999996,92
0.999996,89
0.999996,88
0.999996,88
0.999996,87
0.999996,84
0.999996,64
0.999997,49
0.999997,35
0.999997,17
0.999997,10
0.999997,7
0.999997,4
0.999997,7
0.999997,8
0.999997,8
0.999997,15
0.999996,47
0.999996,48
0.999996,48
0.999996,48
0.999996,48
0.999996,46
0.999996,46
0.999996,46
0.999996,51
0.999996,53
0.999996,53
0.999996,53
0.999996,53
0.999996,53
0.999996,53
0.999996,53
0.999996,50
0.999996,54
0.999996,57
0.999996,56
0.999996,56
0.999996,54
0.999996,51
0.999996,68
0.999996,69
0.999996,68
0.999996,72
0.999996,68
0.999996,59
0.999996,57
0.999996,51
0.999996,55
0.999996,48
0.999996,44
0.999996,39
0.999996,36
0.999996,27
0.999997,17
0.999997,13
0.999997,2
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
0.999997,0
