0.998984,15793
0.999444,11327
0.999545,11136
0.999596,11003
0.999625,10824
0.999642,10702
0.999654,10623
0.999663,10560
0.99967,10512
0.999676,10475
0.999679,10444
0.999681,10426
0.999683,10416
0.999684,10402
0.999684,10397
0.999686,10394
0.999689,10398
0.999693,10396
0.999698,10393
0.9997,10394
0.999701,10399
0.999701,10409
0.999701,10409
0.999702,10409
0.999707,10411
0.999719,10470
0.999736,10533
0.999753,10565
0.999769,10600
0.999784,10592
0.999799,10608
0.999813,10612
0.999827,10533
0.999842,10393
0.999857,10029
0.999872,9314
0.999887,8673
0.999899,7956
0.99991,7392
0.999919,6954
0.999928,6500
0.999935,6040
0.999941,5584
0.999946,5161
0.999951,4779
0.999955,4280
0.999959,3822
0.999962,3416
0.999965,2999
0.99997,2594
0.999974,2359
0.999977,2174
0.99998,2027
0.999982,1866
0.999984,1718
0.999986,1567
0.999987,1418
0.999989,1291
0.99999,1177
0.999991,907
0.999992,753
0.999993,620
0.999993,514
0.999993,422
0.999993,386
0.999994,343
0.999994,321
0.999994,307
0.999994,289
0.999994,274
0.999994,258
0.999994,246
0.999994,235
0.999994,236
0.999994,236
0.999994,231
0.999994,219
0.999994,195
0.999994,139
0.999994,115
0.999994,94
0.999994,81
0.999994,57
0.999994,44
0.999994,40
0.999994,40
0.999994,40
0.999994,39
0.999994,38
0.999994,32
0.999994,23
0.999994,8
0.999995,7
0.999995,7
0.999995,6
0.999995,6
0.999995,5
0.999995,5
0.999995,0
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,3
0.999994,28
0.999994,42
0.999994,42
0.999994,42
0.999994,42
0.999994,42
0.999994,42
0.999994,64
0.999994,66
0.999994,93
0.999994,93
0.999994,93
0.999994,93
0.999994,94
0.999994,95
0.999994,96
0.999994,139
0.999993,155
0.999993,155
0.999993,154
0.999993,178
0.999993,193
0.999993,207
0.999993,215
0.999993,235
0.999992,240
0.999992,272
0.999992,277
0.999992,266
0.999992,277
0.999992,304
0.999992,315
0.999992,313
0.999992,310
0.999992,307
0.999992,297
0.999992,287
0.999992,278
0.999992,281
0.999992,271
0.999992,308
0.999992,319
0.999992,312
0.999992,302
0.999992,300
0.999992,324
0.999992,329
0.999992,333
0.999992,316
0.999992,312
0.999992,344
0.999992,344
0.999992,330
0.999992,333
0.999992,317
0.999992,310
0.999992,300
0.999992,301
0.999992,301
0.999992,294
0.999992,278
0.999992,265
0.999993,259
0.999993,261
0.999993,250
0.999993,242
0.999993,236
0.999993,227
0.999993,219
0.999993,215
0.999993,206
0.999993,210
0.999993,198
0.999993,187
0.999993,180
0.999993,176
0.999993,174
0.999993,174
0.999993,169
0.999993,168
0.999993,163
0.999993,153
0.999994,145
0.999994,138
0.999994,135
0.999994,130
0.999994,112
0.999994,100
0.999994,89
0.999994,68
0.999994,59
0.999994,54
0.999994,53
0.999994,50
0.999994,43
0.999994,33
0.999994,20
0.999994,16
0.999994,2
0.999994,1
0.999994,4
0.999994,4
0.999994,4
0.999994,4
0.999994,4
0.999994,6
0.999994,6
0.999994,17
0.999994,18
0.999994,16
0.999994,16
0.999994,14
0.999994,14
0.999994,14
0.999994,14
0.999994,14
0.999994,11
0.999994,8
0.999994,5
0.999994,2
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
0.999994,0
