0.999651,6188
0.999919,1733
0.999942,1499
0.999954,1337
0.999961,1236
0.999966,1169
0.999969,1110
0.999971,1060
0.999973,1016
0.999974,1004
0.999975,981
0.999975,966
0.999975,968
0.999975,962
0.999974,961
0.999973,957
0.999971,960
0.99997,960
0.999969,956
0.999968,946
0.999967,949
0.999967,949
0.999967,949
0.999967,949
0.999967,949
0.999967,949
0.999969,949
0.99997,949
0.999972,945
0.999975,943
0.999977,937
0.99998,920
0.999983,891
0.999986,849
0.999988,792
0.99999,739
0.999992,680
0.999994,620
0.999996,569
0.999997,515
0.999998,452
0.999998,367
0.999998,284
0.999999,245
0.999999,197
0.999999,154
0.999999,135
0.999999,97
0.999999,73
0.999999,54
0.999999,60
0.999999,55
0.999999,53
0.999999,53
0.999999,54
0.999999,61
0.999999,60
0.999999,61
0.999999,55
0.999999,68
0.999999,65
0.999999,62
0.999999,60
0.999999,65
0.999999,66
0.999999,64
0.999999,66
0.999999,51
0.999999,51
0.999999,53
0.999999,51
0.999999,50
0.999999,47
0.999999,48
0.999999,47
0.999999,58
0.999999,58
0.999999,58
0.999999,58
0.999999,58
0.999999,61
0.999999,61
0.999999,60
0.999999,58
0.999999,51
0.999999,40
0.999999,34
0.999999,32
0.999999,37
0.999999,37
0.999999,38
0.999999,38
0.999999,46
0.999999,45
0.999999,52
0.999999,52
0.999999,50
0.999999,54
0.999999,53
0.999999,49
0.999999,40
0.999999,39
0.999999,39
0.999999,39
0.999999,38
0.999999,39
0.999999,36
0.999999,34
0.999999,32
0.999999,31
0.999999,30
0.999999,24
0.999999,18
0.999999,13
0.999999,12
0.999999,7
0.999999,2
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
0.999999,0
