0.999596,7303
0.999906,2837
0.999932,2813
0.999945,2804
0.999951,2812
0.999953,2821
0.999954,2839
0.999954,2840
0.999955,2846
0.999955,2846
0.999956,2840
0.999957,2830
0.999957,2823
0.999957,2822
0.999957,2825
0.999957,2829
0.999957,2828
0.999957,2823
0.999956,2819
0.999956,2820
0.999956,2822
0.999956,2822
0.999956,2822
0.999956,2822
0.999956,2822
0.999957,2822
0.999957,2822
0.999958,2822
0.999958,2822
0.999959,2822
0.99996,2822
0.999961,2822
0.999962,2822
0.999964,2822
0.999965,2815
0.999966,2802
0.999968,2784
0.999969,2760
0.99997,2721
0.999971,2682
0.999972,2614
0.999973,2548
0.999974,2476
0.999975,2406
0.999975,2332
0.999976,2257
0.999977,2187
0.999978,2124
0.999979,2062
0.999979,2008
0.999981,1961
0.999982,1903
0.999982,1855
0.999983,1804
0.999984,1750
0.999985,1710
0.999985,1639
0.999986,1575
0.999986,1524
0.999987,1466
0.999988,1393
0.999988,1331
0.999989,1273
0.999989,1236
0.99999,1193
0.99999,1143
0.999991,1095
0.999991,1043
0.999992,996
0.999992,945
0.999993,903
0.999993,855
0.999993,803
0.999994,750
0.999994,705
0.999995,657
0.999995,610
0.999996,565
0.999996,511
0.999997,468
0.999997,419
0.999997,364
0.999998,304
0.999998,254
0.999998,211
0.999998,166
0.999998,108
0.999998,80
0.999999,47
0.999999,18
0.999999,7
0.999999,0
0.999999,0
0.999999,0
0.999999,1
0.999999,1
0.999999,1
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,2
0.999999,1
0.999999,5
0.999999,9
0.999999,14
0.999998,17
0.999998,22
0.999998,27
0.999998,38
0.999998,38
0.999998,38
0.999998,38
0.999998,39
0.999998,39
0.999998,39
0.999998,41
0.999998,43
0.999998,44
0.999998,44
0.999998,44
0.999998,44
0.999998,44
0.999998,44
0.999998,44
0.999998,44
0.999998,43
0.999998,42
0.999998,48
0.999998,48
0.999998,48
0.999998,48
0.999998,48
0.999998,48
0.999998,48
0.999998,47
0.999998,44
0.999998,44
0.999998,43
0.999998,43
0.999998,43
0.999998,43
0.999998,43
0.999998,43
0.999998,43
0.999998,42
0.999998,42
0.999998,42
0.999998,42
0.999998,42
0.999998,42
0.999998,44
0.999998,49
0.999998,51
0.999998,52
0.999998,53
0.999998,54
0.999998,56
0.999998,56
0.999998,64
0.999998,65
0.999998,65
0.999998,65
0.999998,65
0.999998,65
0.999998,65
0.999998,65
0.999998,78
0.999998,81
0.999998,80
0.999998,76
0.999998,76
0.999998,74
0.999998,76
0.999998,70
0.999998,77
0.999998,72
0.999998,71
0.999998,71
0.999998,88
0.999998,88
0.999998,88
0.999998,89
