0.99975,4466
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,5
1,5
1,5
1,27
1,27
1,27
1,27
1,27
1,32
1,50
1,59
1,59
0.999999,77
0.999999,76
0.999999,72
0.999999,78
0.999999,79
0.999999,79
0.999999,89
0.999999,103
0.999999,103
0.999999,103
0.999999,113
0.999999,125
0.999999,140
0.999999,140
0.999999,143
0.999999,143
0.999999,141
0.999999,140
0.999999,140
0.999999,148
0.999999,151
0.999999,154
0.999999,165
0.999999,171
0.999999,175
0.999999,176
0.999999,177
0.999999,174
0.999999,168
0.999999,173
0.999999,151
0.999999,161
0.999999,168
0.999999,170
0.999999,161
0.999998,192
0.999998,197
0.999998,196
0.999998,194
0.999999,197
0.999999,208
0.999998,231
0.999998,221
0.999999,198
0.999999,180
0.999999,171
0.999999,162
0.999999,153
0.999999,146
0.999999,135
0.999999,128
0.999999,120
0.999999,110
0.999999,101
0.999999,105
0.999999,111
0.999999,116
0.999999,125
0.999999,117
0.999999,102
0.999999,100
0.999999,96
0.999999,91
0.999999,88
0.999999,87
0.999999,87
0.999999,87
0.999999,84
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,83
0.999999,86
0.999999,92
0.999999,91
0.999999,100
0.999999,100
0.999999,100
0.999999,100
0.999999,100
0.999999,100
0.999999,100
0.999999,105
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,115
0.999999,129
0.999999,126
0.999999,122
0.999999,121
0.999999,117
0.999999,112
0.999999,128
0.999999,116
0.999999,95
0.999999,90
0.999999,112
0.999999,112
0.999999,110
0.999999,132
0.999999,141
0.999999,213
0.999999,274
0.999998,357
0.999998,386
0.999998,374
0.999998,385
0.999998,374
0.999998,372
0.999998,365
0.999998,359
0.999999,351
0.999999,337
0.999999,316
0.999999,297
0.999999,262
0.999999,226
0.999999,194
0.999999,166
0.999999,145
0.999999,123
0.999999,100
0.999999,85
0.999999,67
0.999999,49
0.999999,41
0.999999,38
1,36
1,27
1,12
1,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
