0.999485,7715
0.999821,3256
0.999862,3229
0.999881,3217
0.999892,3209
0.999898,3219
0.999903,3220
0.999907,3212
0.99991,3214
0.999913,3218
0.999916,3215
0.999918,3215
0.999921,3212
0.999924,3215
0.999927,3209
0.99993,3213
0.999933,3218
0.999935,3227
0.999937,3221
0.999939,3229
0.999941,3223
0.999941,3223
0.999941,3223
0.999941,3223
0.999941,3223
0.999941,3223
0.999941,3223
0.999942,3223
0.999942,3223
0.999942,3223
0.999942,3223
0.999943,3223
0.999944,3223
0.999946,3223
0.999947,3223
0.999948,3249
0.99995,3249
0.999951,3263
0.999952,3258
0.999953,3244
0.999955,3201
0.999956,3145
0.999957,3056
0.999958,2942
0.999959,2858
0.999959,2797
0.99996,2737
0.999961,2681
0.999962,2629
0.999963,2600
0.999963,2550
0.999964,2508
0.999965,2456
0.999966,2394
0.999967,2335
0.999967,2267
0.999968,2215
0.999969,2162
0.99997,2110
0.999971,2044
0.999972,1982
0.999974,1922
0.999975,1872
0.999977,1830
0.999979,1786
0.99998,1746
0.999981,1689
0.999982,1630
0.999983,1569
0.999984,1502
0.999985,1402
0.999986,1305
0.999987,1209
0.999988,1118
0.999989,1058
0.99999,995
0.999991,937
0.999991,874
0.999992,817
0.999993,751
0.999993,689
0.999994,640
0.999995,588
0.999995,535
0.999996,480
0.999996,434
0.999997,388
0.999997,332
0.999997,268
0.999997,216
0.999998,160
0.999998,117
0.999998,99
0.999998,84
0.999998,78
0.999998,74
0.999998,72
0.999998,72
0.999998,71
0.999998,71
0.999998,71
0.999998,74
0.999998,73
0.999998,71
0.999998,69
0.999998,69
0.999998,68
0.999998,63
0.999998,59
0.999998,53
0.999998,49
0.999998,41
0.999998,33
0.999998,23
0.999998,22
0.999998,20
0.999998,19
0.999998,16
0.999998,13
0.999998,13
0.999998,13
0.999998,13
0.999998,13
0.999998,30
0.999998,31
0.999998,34
0.999998,47
0.999998,47
0.999998,51
0.999998,52
0.999998,56
0.999998,66
0.999998,70
0.999998,75
0.999998,78
0.999998,78
0.999998,78
0.999998,78
0.999998,77
0.999998,76
0.999998,76
0.999998,76
0.999998,75
0.999998,75
0.999998,73
0.999998,73
0.999998,72
0.999998,71
0.999998,70
0.999998,69
0.999998,69
0.999998,69
0.999998,69
0.999998,69
0.999998,68
0.999998,68
0.999998,66
0.999998,65
0.999998,64
0.999998,62
0.999998,62
0.999998,61
0.999998,59
0.999998,57
0.999998,55
0.999998,55
0.999998,53
0.999998,51
0.999998,49
0.999998,48
0.999998,45
0.999998,42
0.999998,40
0.999998,40
0.999998,39
0.999998,39
0.999998,38
0.999998,35
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,34
0.999998,33
0.999998,32
0.999998,29
0.999998,13
0.999998,6
0.999998,1
0.999998,0
0.999998,0
0.999998,0
0.999998,0
